semantic,direction,frame_index,composition,width,height,area,fill_ratio,centroid_x,centroid_y,center_offset_x,baseline,top_margin,bottom_margin,left_margin,right_margin,vertical_utilization,horizontal_utilization,components,largest_component_ratio,head_width,shoulder_width,torso_width,hip_width,stance_width,head_to_shoulder,torso_to_shoulder,hip_to_shoulder,stance_to_shoulder,clipped,value_available,mean_luma,value_range,dark_ratio,light_ratio,edge_contrast,sources
unarmed__field_patch_use_01,e,13,upper+lower,50,74,2157,0.58297,49.176,50.819,1.676,84,11,11,24,22,0.77083,0.52083,2,0.99954,25,42,32.0,40,47,0.59524,0.76190,0.95238,1.11905,false,true,0.15948,0.30936,0.82661,0.01252,0.01396,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/field_patch_use_01/operator__modular_upper_body__unarmed__field_patch_use_01__e__14f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/field_patch_use_01/operator__modular_lower_body__unarmed__field_patch_use_01__e__14f__96.png
unarmed__field_patch_use_01,e,14,upper+lower,49,71,2052,0.58982,49.067,51.697,1.567,84,14,11,24,23,0.73958,0.51042,1,1.00000,27,39,33.0,42,49,0.69231,0.84615,1.07692,1.25641,false,true,0.15188,0.28214,0.86452,0.01657,0.00079,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/field_patch_use_01/operator__modular_upper_body__unarmed__field_patch_use_01__e__14f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/field_patch_use_01/operator__modular_lower_body__unarmed__field_patch_use_01__e__14f__96.png
unarmed__field_patch_use_01,w,1,upper+lower,48,70,2000,0.59524,45.154,51.864,-2.346,84,15,11,22,26,0.72917,0.50000,3,0.99900,26,39,34,39,48,0.66667,0.87179,1.00000,1.23077,false,true,0.15845,0.30095,0.84100,0.01550,0.00039,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/field_patch_use_01/operator__modular_upper_body__unarmed__field_patch_use_01__w__14f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/field_patch_use_01/operator__modular_lower_body__unarmed__field_patch_use_01__w__14f__96.png
unarmed__field_patch_use_01,w,2,upper+lower,54,69,2157,0.57890,47.165,52.690,-0.335,84,16,11,23,19,0.71875,0.56250,3,0.99907,25,47,40,41,54,0.53191,0.85106,0.87234,1.14894,false,true,0.16315,0.32267,0.82476,0.02133,0.00656,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/field_patch_use_01/operator__modular_upper_body__unarmed__field_patch_use_01__w__14f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/field_patch_use_01/operator__modular_lower_body__unarmed__field_patch_use_01__w__14f__96.png
unarmed__field_patch_use_01,w,3,upper+lower,54,70,2203,0.58280,44.968,51.204,-2.532,84,15,11,20,22,0.72917,0.56250,2,0.99955,38,48,33,38,52,0.79167,0.68750,0.79167,1.08333,false,true,0.15552,0.29672,0.84022,0.01634,0.00728,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/field_patch_use_01/operator__modular_upper_body__unarmed__field_patch_use_01__w__14f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/field_patch_use_01/operator__modular_lower_body__unarmed__field_patch_use_01__w__14f__96.png
unarmed__field_patch_use_01,w,4,upper+lower,53,58,1731,0.56311,42.690,58.344,-4.810,84,27,11,20,23,0.60417,0.55208,1,1.00000,28,39,36,38,45,0.71795,0.92308,0.97436,1.15385,false,true,0.16249,0.28929,0.84518,0.01560,0.00610,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/field_patch_use_01/operator__modular_upper_body__unarmed__field_patch_use_01__w__14f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/field_patch_use_01/operator__modular_lower_body__unarmed__field_patch_use_01__w__14f__96.png
unarmed__field_patch_use_01,w,5,upper+lower,54,63,1942,0.57084,44.696,56.816,-2.804,84,22,11,21,21,0.65625,0.56250,1,1.00000,26,43,38.0,40,51,0.60465,0.88372,0.93023,1.18605,false,true,0.16154,0.30618,0.84758,0.02060,0.00531,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/field_patch_use_01/operator__modular_upper_body__unarmed__field_patch_use_01__w__14f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/field_patch_use_01/operator__modular_lower_body__unarmed__field_patch_use_01__w__14f__96.png
unarmed__field_patch_use_01,w,6,upper+lower,54,61,1912,0.58045,44.735,57.109,-2.765,84,24,11,20,22,0.63542,0.56250,6,0.99215,29,44,38.5,39,50,0.65909,0.87500,0.88636,1.13636,false,true,0.18128,0.40360,0.80282,0.02877,0.01731,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/field_patch_use_01/operator__modular_upper_body__unarmed__field_patch_use_01__w__14f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/field_patch_use_01/operator__modular_lower_body__unarmed__field_patch_use_01__w__14f__96.png
unarmed__field_patch_use_01,w,7,upper+lower,54,61,1913,0.58075,44.707,57.107,-2.793,84,24,11,20,22,0.63542,0.56250,6,0.99216,29,44,38.5,39,50,0.65909,0.87500,0.88636,1.13636,false,true,0.18169,0.40295,0.80188,0.02875,0.01464,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/field_patch_use_01/operator__modular_upper_body__unarmed__field_patch_use_01__w__14f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/field_patch_use_01/operator__modular_lower_body__unarmed__field_patch_use_01__w__14f__96.png
unarmed__field_patch_use_01,w,8,upper+lower,54,61,1912,0.58045,44.715,57.105,-2.785,84,24,11,20,22,0.63542,0.56250,6,0.99215,29,44,38.5,39,50,0.65909,0.87500,0.88636,1.13636,false,true,0.18059,0.40442,0.80178,0.02877,0.01356,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/field_patch_use_01/operator__modular_upper_body__unarmed__field_patch_use_01__w__14f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/field_patch_use_01/operator__modular_lower_body__unarmed__field_patch_use_01__w__14f__96.png
unarmed__field_patch_use_01,w,9,upper+lower,54,61,1912,0.58045,44.715,57.105,-2.785,84,24,11,20,22,0.63542,0.56250,6,0.99215,29,44,38.5,39,50,0.65909,0.87500,0.88636,1.13636,false,true,0.18059,0.40442,0.80178,0.02877,0.01356,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/field_patch_use_01/operator__modular_upper_body__unarmed__field_patch_use_01__w__14f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/field_patch_use_01/operator__modular_lower_body__unarmed__field_patch_use_01__w__14f__96.png
unarmed__field_patch_use_01,w,10,upper+lower,54,61,1912,0.58045,44.715,57.105,-2.785,84,24,11,20,22,0.63542,0.56250,6,0.99215,29,44,38.5,39,50,0.65909,0.87500,0.88636,1.13636,false,true,0.18059,0.40442,0.80178,0.02877,0.01356,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/field_patch_use_01/operator__modular_upper_body__unarmed__field_patch_use_01__w__14f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/field_patch_use_01/operator__modular_lower_body__unarmed__field_patch_use_01__w__14f__96.png
unarmed__field_patch_use_01,w,11,upper+lower,66,61,1986,0.49329,43.970,56.512,-3.530,84,24,11,8,22,0.63542,0.68750,10,0.98892,32,56,40.5,39,50,0.57143,0.72321,0.69643,0.89286,false,true,0.19422,0.42923,0.79154,0.04079,0.00580,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/field_patch_use_01/operator__modular_upper_body__unarmed__field_patch_use_01__w__14f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/field_patch_use_01/operator__modular_lower_body__unarmed__field_patch_use_01__w__14f__96.png
unarmed__field_patch_use_01,w,12,upper+lower,52,62,1879,0.58282,45.083,57.131,-2.417,84,23,11,23,21,0.64583,0.54167,1,1.00000,25,40,37,39,50,0.62500,0.92500,0.97500,1.25000,false,true,0.18783,0.41342,0.79510,0.03353,0.02189,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/field_patch_use_01/operator__modular_upper_body__unarmed__field_patch_use_01__w__14f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/field_patch_use_01/operator__modular_lower_body__unarmed__field_patch_use_01__w__14f__96.png
unarmed__field_patch_use_01,w,13,upper+lower,50,74,2157,0.58297,45.824,50.819,-1.676,84,11,11,22,24,0.77083,0.52083,2,0.99954,25,42,32.0,40,47,0.59524,0.76190,0.95238,1.11905,false,true,0.15948,0.30936,0.82661,0.01252,0.01396,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/field_patch_use_01/operator__modular_upper_body__unarmed__field_patch_use_01__w__14f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/field_patch_use_01/operator__modular_lower_body__unarmed__field_patch_use_01__w__14f__96.png
unarmed__field_patch_use_01,w,14,upper+lower,49,71,2052,0.58982,45.933,51.697,-1.567,84,14,11,23,24,0.73958,0.51042,1,1.00000,27,39,33.0,42,49,0.69231,0.84615,1.07692,1.25641,false,true,0.15188,0.28214,0.86452,0.01657,0.00079,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/field_patch_use_01/operator__modular_upper_body__unarmed__field_patch_use_01__w__14f__96.png + /home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/field_patch_use_01/operator__modular_lower_body__unarmed__field_patch_use_01__w__14f__96.png
unarmed__heavy_01,e,1,full,48,58,1602,0.57543,50.120,55.841,2.620,83,26,12,24,24,0.60417,0.50000,1,1.00000,24,39,37,39,43,0.61538,0.94872,1.00000,1.10256,false,true,0.17516,0.38937,0.75780,0.02497,0.14106,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__heavy_01__e__7f__96.png
unarmed__heavy_01,e,2,full,43,56,1461,0.60673,46.413,57.026,-1.087,83,28,12,24,29,0.58333,0.44792,1,1.00000,22,37,34,34,43,0.59459,0.91892,0.91892,1.16216,false,true,0.18316,0.40978,0.73648,0.02601,0.15681,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__heavy_01__e__7f__96.png
unarmed__heavy_01,e,3,full,49,58,1720,0.60521,50.285,55.699,2.785,83,26,12,24,23,0.60417,0.51042,1,1.00000,25,45,36,36,43,0.55556,0.80000,0.80000,0.95556,false,true,0.18035,0.42171,0.74651,0.02558,0.13065,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__heavy_01__e__7f__96.png
unarmed__heavy_01,e,4,full,48,56,1633,0.60751,51.310,55.870,3.810,83,28,12,24,24,0.58333,0.50000,1,1.00000,43,43,29,34,43,1.00000,0.67442,0.79070,1.00000,false,true,0.17653,0.40003,0.75444,0.02327,0.15289,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__heavy_01__e__7f__96.png
unarmed__heavy_01,e,5,full,58,56,1840,0.56650,51.426,56.332,3.926,83,28,12,22,16,0.58333,0.60417,1,1.00000,43,49,45,44,44,0.87755,0.91837,0.89796,0.89796,false,true,0.18234,0.38792,0.73750,0.02609,0.14225,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__heavy_01__e__7f__96.png
unarmed__heavy_01,e,6,full,69,56,1726,0.44669,54.255,56.632,6.755,83,28,12,22,5,0.58333,0.71875,1,1.00000,25,56,53,44,44,0.44643,0.94643,0.78571,0.78571,false,true,0.18168,0.37592,0.74623,0.02665,0.11090,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__heavy_01__e__7f__96.png
unarmed__heavy_01,e,7,full,52,58,1661,0.55073,51.541,56.141,4.041,83,26,12,24,20,0.60417,0.54167,1,1.00000,24,37,37,42,41,0.64865,1.00000,1.13514,1.10811,false,true,0.18566,0.42296,0.72607,0.02228,0.15982,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__heavy_01__e__7f__96.png
unarmed__heavy_01,n,1,full,47,67,1972,0.62623,48.066,48.816,0.566,83,17,12,24,25,0.69792,0.48958,1,1.00000,41,47,40.5,37,42,0.87234,0.86170,0.78723,0.89362,false,true,0.11891,0.27882,0.86613,0.00152,0.10799,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__heavy_01__n__8f__96.png
unarmed__heavy_01,n,2,full,52,74,1819,0.47271,48.817,48.952,1.317,83,10,12,18,26,0.77083,0.54167,4,0.99835,21,43,39.0,41,46,0.48837,0.90698,0.95349,1.06977,false,true,0.12012,0.28768,0.85926,0.00220,0.10635,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__heavy_01__n__8f__96.png
unarmed__heavy_01,n,3,full,48,66,1765,0.55713,51.399,47.756,3.899,81,16,14,29,19,0.68750,0.50000,2,0.99943,38,39,29.0,40,48,0.97436,0.74359,1.02564,1.23077,false,true,0.11603,0.28819,0.86856,0.00283,0.10435,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__heavy_01__n__8f__96.png
unarmed__heavy_01,n,4,full,52,62,1632,0.50620,50.841,50.559,3.341,81,20,14,25,19,0.64583,0.54167,3,0.99877,31,34,33,45,51,0.91176,0.97059,1.32353,1.50000,false,true,0.12047,0.28457,0.86949,0.00184,0.10501,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__heavy_01__n__8f__96.png
unarmed__heavy_01,n,5,full,63,68,1901,0.44374,49.824,43.819,2.324,80,13,15,26,7,0.70833,0.65625,6,0.99737,41,41,35,59,62,1.00000,0.85366,1.43902,1.51220,false,true,0.11974,0.27625,0.87375,0.00053,0.10425,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__heavy_01__n__8f__96.png
unarmed__heavy_01,n,6,full,46,77,1762,0.49746,48.946,51.360,1.446,86,10,9,25,25,0.80208,0.47917,2,0.99943,21,27,27,35,45,0.77778,1.00000,1.29630,1.66667,false,true,0.12240,0.28823,0.86720,0.00114,0.10362,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__heavy_01__n__8f__96.png
unarmed__heavy_01,n,7,full,64,68,1918,0.44072,48.703,44.027,1.203,80,13,15,10,22,0.70833,0.66667,5,0.99791,40,40,36,60,62,1.00000,0.90000,1.50000,1.55000,false,true,0.12086,0.28298,0.86757,0.00104,0.10049,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__heavy_01__n__8f__96.png
unarmed__heavy_01,n,8,full,52,74,1813,0.47115,48.020,49.038,0.520,83,10,12,17,27,0.77083,0.54167,4,0.99835,21,42,39.5,41,46,0.50000,0.94048,0.97619,1.09524,false,true,0.11926,0.28164,0.86597,0.00221,0.10545,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__heavy_01__n__8f__96.png
unarmed__heavy_01,s,1,full,46,69,1825,0.57498,48.561,52.222,1.061,84,16,11,25,25,0.71875,0.47917,1,1.00000,28,36,27,39,46,0.77778,0.75000,1.08333,1.27778,false,true,0.19391,0.30010,0.72329,0.00493,0.04107,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__heavy_01__s__7f__96.png
unarmed__heavy_01,s,2,full,59,64,1985,0.52569,53.710,54.840,6.210,85,22,10,20,17,0.66667,0.61458,4,0.99748,39,39,34,47,55,1.00000,0.87179,1.20513,1.41026,false,true,0.18408,0.29009,0.75516,0.00252,0.03809,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__heavy_01__s__7f__96.png
unarmed__heavy_01,s,3,full,60,72,2008,0.46481,51.756,52.152,4.256,84,13,11,22,14,0.75000,0.62500,2,0.99950,31,31,28.0,43,59,1.00000,0.90323,1.38710,1.90323,false,true,0.18457,0.28606,0.76345,0.00349,0.03655,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__heavy_01__s__7f__96.png
unarmed__heavy_01,s,4,full,62,43,1452,0.54464,47.416,68.152,-0.084,88,46,7,17,17,0.44792,0.64583,3,0.99793,31,42,42,56,55,0.73810,1.00000,1.33333,1.30952,false,true,0.19799,0.30828,0.70730,0.00620,0.04586,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__heavy_01__s__7f__96.png
unarmed__heavy_01,s,5,full,57,44,1451,0.57855,50.079,68.438,2.579,89,46,6,20,19,0.45833,0.59375,7,0.98897,33,41,40.5,47,57,0.80488,0.98780,1.14634,1.39024,false,true,0.19514,0.30582,0.72019,0.00414,0.00864,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__heavy_01__s__7f__96.png
unarmed__heavy_01,s,6,full,53,64,1897,0.55926,51.380,53.995,3.880,84,21,11,24,19,0.66667,0.55208,1,1.00000,33,40,36,43,48,0.82500,0.90000,1.07500,1.20000,false,true,0.18821,0.30130,0.74960,0.00264,0.04980,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__heavy_01__s__7f__96.png
unarmed__heavy_01,s,7,full,46,69,1817,0.57246,48.691,52.314,1.191,84,16,11,25,25,0.71875,0.47917,1,1.00000,27,36,26,38,46,0.75000,0.72222,1.05556,1.27778,false,true,0.20254,0.30380,0.71051,0.00881,0.04130,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__heavy_01__s__7f__96.png
unarmed__heavy_01,w,1,full,48,58,1602,0.57543,44.880,55.841,-2.620,83,26,12,24,24,0.60417,0.50000,1,1.00000,24,39,37,39,43,0.61538,0.94872,1.00000,1.10256,false,true,0.17516,0.38937,0.75780,0.02497,0.14106,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__heavy_01__w__7f__96.png
unarmed__heavy_01,w,2,full,43,56,1461,0.60673,48.587,57.026,1.087,83,28,12,29,24,0.58333,0.44792,1,1.00000,22,37,34,34,43,0.59459,0.91892,0.91892,1.16216,false,true,0.18316,0.40978,0.73648,0.02601,0.15681,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__heavy_01__w__7f__96.png
unarmed__heavy_01,w,3,full,49,58,1724,0.60662,44.682,55.689,-2.818,83,26,12,23,24,0.60417,0.51042,1,1.00000,25,45,36,36,43,0.55556,0.80000,0.80000,0.95556,false,true,0.18030,0.42088,0.74478,0.02552,0.14684,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__heavy_01__w__7f__96.png
unarmed__heavy_01,w,4,full,48,56,1633,0.60751,43.690,55.870,-3.810,83,28,12,24,24,0.58333,0.50000,1,1.00000,43,43,29,34,43,1.00000,0.67442,0.79070,1.00000,false,true,0.17633,0.40031,0.75444,0.02327,0.15439,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__heavy_01__w__7f__96.png
unarmed__heavy_01,w,5,full,58,56,1840,0.56650,43.576,56.320,-3.924,83,28,12,16,22,0.58333,0.60417,1,1.00000,43,49,45,44,44,0.87755,0.91837,0.89796,0.89796,false,true,0.18216,0.38722,0.73859,0.02609,0.14386,/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__heavy_01__w__7f__96.png
